iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3
437,8,0,15,2,17,14,12,12,11,11,450,0,0.53,1,25,2,50,5,5,5,5,30,0,6,9,7,5,3,3,6,5,2,23,Social Work,11,University of Tennessee,1092,11570,2,2,6,North Carolina,28804,29746,1,4,1,Social Work,11,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,,15,15,18,18,14,20,28,12,13,10,12,25,35,12,12,15,15,23,7,9,9,9,8,5,10,9,9,9,0,7,7,9,7,10,7,5,4,2,5,15,15,25,10,10,25,5,9,8,7,9,5,1,3,,,,,,,12,13,25,12,13,25,32,10,15,12,13,18,35,10,15,10,10,20,5,9,8,9,8,6,10,8,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,8,0,15,2,17,14,12,12,14,12,451,0,0.44,0,30,4,20,40,5,20,5,10,1,5,5,4,3,4,3,4,3,2,23,Social Work,11,University of Tennessee,1092,11570,2,2,6,North Carolina,28804,29746,1,4,1,Social Work,11,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,,15,15,18,18,14,20,28,12,13,10,12,25,35,12,12,15,15,23,7,9,9,9,8,5,10,9,9,9,0,6,8,10,7,10,8,6,2,2,5,15,15,25,10,10,25,5,9,8,7,9,5,1,3,,,,,,,12,13,25,12,13,25,32,10,15,12,13,18,35,10,15,10,10,20,5,9,8,9,8,6,10,8,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,8,0,15,2,17,14,12,12,4,13,452,0,0.47,0,29,4,35,30,25,5,0,5,0,5,5,5,5,5,5,5,5,2,23,Social Work,11,University of Tennessee,1092,11570,2,2,6,North Carolina,28804,29746,1,4,1,Social Work,11,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,,15,15,18,18,14,20,28,12,13,10,12,25,35,12,12,15,15,23,7,9,9,9,8,5,10,9,9,9,0,7,8,9,8,9,7,5,5,2,5,15,15,25,10,10,25,5,9,8,7,9,5,1,3,,,,,,,12,13,25,12,13,25,32,10,15,12,13,18,35,10,15,10,10,20,5,9,8,9,8,6,10,8,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,8,0,15,2,17,14,12,12,13,14,453,0,0.4,0,27,4,30,30,30,5,0,5,0,5,4,6,6,5,5,4,4,2,23,Social Work,11,University of Tennessee,1092,11570,2,2,6,North Carolina,28804,29746,1,4,1,Social Work,11,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5,,15,15,18,18,14,20,28,12,13,10,12,25,35,12,12,15,15,23,7,9,9,9,8,5,10,9,9,9,0,6,8,10,6,9,5,5,4,2,5,15,15,25,10,10,25,5,9,8,7,9,5,1,3,,,,,,,12,13,25,12,13,25,32,10,15,12,13,18,35,10,15,10,10,20,5,9,8,9,8,6,10,8,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,9,0,17,2,17,14,13,13,11,1,440,0,0.14,1,21,2,35,5,30,20,5,5,0,6,8,8,8,8,7,9,9,2,23,Social Work,11,UCLA,1290,15309,2,1,5,California,94044,47556,1,4,1,Clinical Social Worker,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,,14,15,16,17,18,20,20,12,15,15,14,14,20,12,15,15,14,14,7,8,7,7,7,7,8,7,8,8,1,6,4,8,8,4,5,6,6,2,10,15,20,15,15,15,20,7,9,8,8,8,9,3,3,,,,,,,15,15,20,15,15,20,25,10,15,18,15,17,20,15,10,20,15,20,7,8,7,7,7,6,6,6,7,6,0,2,1,1,1,15,15,15,18,17,20,15,15,15,20,15,20,20,15,15,20,15,15,20,15,15,20,15,15,7,8,8,8,8,7,7,7,7,7
438,9,0,17,2,17,14,13,13,8,2,441,0,0.4,1,24,2,35,10,25,20,5,5,1,9,9,10,9,9,9,9,8,2,23,Social Work,11,UCLA,1290,15309,2,1,5,California,94044,47556,1,4,1,Clinical Social Worker,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,,14,15,16,17,18,20,20,12,15,15,14,14,20,12,15,15,14,14,7,8,7,7,7,7,8,7,8,8,0,5,4,5,6,6,6,5,7,2,10,15,20,15,15,15,20,7,9,8,8,8,9,3,3,,,,,,,15,15,20,15,15,20,25,10,15,18,15,17,20,15,10,20,15,20,7,8,7,7,7,6,6,6,7,6,0,2,1,1,1,15,15,15,18,17,20,15,15,15,20,15,20,20,15,15,20,15,15,20,15,15,20,15,15,7,8,8,8,8,7,7,7,7,7
438,9,0,17,2,17,14,13,13,9,3,442,0,0.36,1,25,2,40,10,0,45,0,5,1,7,4,5,4,4,0,5,3,2,23,Social Work,11,UCLA,1290,15309,2,1,5,California,94044,47556,1,4,1,Clinical Social Worker,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,,14,15,16,17,18,20,20,12,15,15,14,14,20,12,15,15,14,14,7,8,7,7,7,7,8,7,8,8,0,4,3,6,2,2,2,2,5,2,10,15,20,15,15,15,20,7,9,8,8,8,9,3,3,,,,,,,15,15,20,15,15,20,25,10,15,18,15,17,20,15,10,20,15,20,7,8,7,7,7,6,6,6,7,6,0,2,1,1,1,15,15,15,18,17,20,15,15,15,20,15,20,20,15,15,20,15,15,20,15,15,20,15,15,7,8,8,8,8,7,7,7,7,7
438,9,0,17,2,17,14,13,13,4,4,443,0,0.38,0,27,3,30,25,10,20,0,15,1,7,9,7,8,5,5,8,8,2,23,Social Work,11,UCLA,1290,15309,2,1,5,California,94044,47556,1,4,1,Clinical Social Worker,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,,14,15,16,17,18,20,20,12,15,15,14,14,20,12,15,15,14,14,7,8,7,7,7,7,8,7,8,8,0,4,4,6,5,10,4,5,6,,10,15,20,15,15,15,20,7,9,8,8,8,9,3,3,,,,,,,15,15,20,15,15,20,25,10,15,18,15,17,20,15,10,20,15,20,7,8,7,7,7,6,6,6,7,6,0,2,1,1,1,15,15,15,18,17,20,15,15,15,20,15,20,20,15,15,20,15,15,20,15,15,20,15,15,7,8,8,8,8,7,7,7,7,7
438,9,0,17,2,17,14,13,13,3,5,444,0,-0.22,1,26,2,50,10,10,30,0,0,0,7,9,7,8,7,,7,6,2,23,Social Work,11,UCLA,1290,15309,2,1,5,California,94044,47556,1,4,1,Clinical Social Worker,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,,14,15,16,17,18,20,20,12,15,15,14,14,20,12,15,15,14,14,7,8,7,7,7,7,8,7,8,8,0,8,2,6,4,10,2,4,5,2,10,15,20,15,15,15,20,7,9,8,8,8,9,3,3,,,,,,,15,15,20,15,15,20,25,10,15,18,15,17,20,15,10,20,15,20,7,8,7,7,7,6,6,6,7,6,0,2,1,1,1,15,15,15,18,17,20,15,15,15,20,15,20,20,15,15,20,15,15,20,15,15,20,15,15,7,8,8,8,8,7,7,7,7,7
438,9,0,17,2,17,14,13,13,2,6,445,0,0.39,1,30,2,40,12,18,12,6,12,0,5,8,9,6,8,4,5,7,2,23,Social Work,11,UCLA,1290,15309,2,1,5,California,94044,47556,1,4,1,Clinical Social Worker,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,,14,15,16,17,18,20,20,12,15,15,14,14,20,12,15,15,14,14,7,8,7,7,7,7,8,7,8,8,1,7,7,10,9,10,8,8,6,2,10,15,20,15,15,15,20,7,9,8,8,8,9,3,3,,,,,,,15,15,20,15,15,20,25,10,15,18,15,17,20,15,10,20,15,20,7,8,7,7,7,6,6,6,7,6,0,2,1,1,1,15,15,15,18,17,20,15,15,15,20,15,20,20,15,15,20,15,15,20,15,15,20,15,15,7,8,8,8,8,7,7,7,7,7
438,9,0,17,2,17,14,13,13,10,7,446,1,0.28,0,28,3,30,20,25,15,10,0,1,8,7,7,8,4,7,8,5,2,23,Social Work,11,UCLA,1290,15309,2,1,5,California,94044,47556,1,4,1,Clinical Social Worker,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,,14,15,16,17,18,20,20,12,15,15,14,14,20,12,15,15,14,14,7,8,7,7,7,7,8,7,8,8,1,6,4,7,3,7,6,6,5,2,10,15,20,15,15,15,20,7,9,8,8,8,9,3,3,,,,,,,15,15,20,15,15,20,25,10,15,18,15,17,20,15,10,20,15,20,7,8,7,7,7,6,6,6,7,6,0,2,1,1,1,15,15,15,18,17,20,15,15,15,20,15,20,20,15,15,20,15,15,20,15,15,20,15,15,7,8,8,8,8,7,7,7,7,7
438,9,0,17,2,17,14,13,13,13,8,447,0,0.35,0,26,4,15,30,25,20,0,10,0,5,6,6,5,4,5,5,5,2,23,Social Work,11,UCLA,1290,15309,2,1,5,California,94044,47556,1,4,1,Clinical Social Worker,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,,14,15,16,17,18,20,20,12,15,15,14,14,20,12,15,15,14,14,7,8,7,7,7,7,8,7,8,8,0,6,3,4,2,9,4,5,4,2,10,15,20,15,15,15,20,7,9,8,8,8,9,3,3,,,,,,,15,15,20,15,15,20,25,10,15,18,15,17,20,15,10,20,15,20,7,8,7,7,7,6,6,6,7,6,0,2,1,1,1,15,15,15,18,17,20,15,15,15,20,15,20,20,15,15,20,15,15,20,15,15,20,15,15,7,8,8,8,8,7,7,7,7,7
438,9,0,17,2,17,14,13,13,7,9,448,0,0.48,1,22,2,25,15,25,25,5,5,1,6,5,,6,,,5,4,2,23,Social Work,11,UCLA,1290,15309,2,1,5,California,94044,47556,1,4,1,Clinical Social Worker,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,,14,15,16,17,18,20,20,12,15,15,14,14,20,12,15,15,14,14,7,8,7,7,7,7,8,7,8,8,0,8,2,4,5,10,2,4,5,2,10,15,20,15,15,15,20,7,9,8,8,8,9,3,3,,,,,,,15,15,20,15,15,20,25,10,15,18,15,17,20,15,10,20,15,20,7,8,7,7,7,6,6,6,7,6,0,2,1,1,1,15,15,15,18,17,20,15,15,15,20,15,20,20,15,15,20,15,15,20,15,15,20,15,15,7,8,8,8,8,7,7,7,7,7
438,9,0,17,2,17,14,13,13,6,10,449,0,0.12,0,23,6,55,2,1,40,1,1,1,7,9,8,8,7,6,8,8,2,23,Social Work,11,UCLA,1290,15309,2,1,5,California,94044,47556,1,4,1,Clinical Social Worker,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,,14,15,16,17,18,20,20,12,15,15,14,14,20,12,15,15,14,14,7,8,7,7,7,7,8,7,8,8,0,7,7,8,8,7,4,6,5,2,10,15,20,15,15,15,20,7,9,8,8,8,9,3,3,,,,,,,15,15,20,15,15,20,25,10,15,18,15,17,20,15,10,20,15,20,7,8,7,7,7,6,6,6,7,6,0,2,1,1,1,15,15,15,18,17,20,15,15,15,20,15,20,20,15,15,20,15,15,20,15,15,20,15,15,7,8,8,8,8,7,7,7,7,7
438,9,0,17,2,17,14,13,13,12,11,450,1,0.46,1,25,2,50,5,5,5,5,30,1,6,7,7,7,7,7,7,6,2,23,Social Work,11,UCLA,1290,15309,2,1,5,California,94044,47556,1,4,1,Clinical Social Worker,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,,14,15,16,17,18,20,20,12,15,15,14,14,20,12,15,15,14,14,7,8,7,7,7,7,8,7,8,8,1,4,6,8,7,9,2,4,5,2,10,15,20,15,15,15,20,7,9,8,8,8,9,3,3,,,,,,,15,15,20,15,15,20,25,10,15,18,15,17,20,15,10,20,15,20,7,8,7,7,7,6,6,6,7,6,0,2,1,1,1,15,15,15,18,17,20,15,15,15,20,15,20,20,15,15,20,15,15,20,15,15,20,15,15,7,8,8,8,8,7,7,7,7,7
438,9,0,17,2,17,14,13,13,1,12,451,0,0.44,0,30,4,20,40,5,20,5,10,1,6,6,5,6,5,4,6,4,2,23,Social Work,11,UCLA,1290,15309,2,1,5,California,94044,47556,1,4,1,Clinical Social Worker,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,,14,15,16,17,18,20,20,12,15,15,14,14,20,12,15,15,14,14,7,8,7,7,7,7,8,7,8,8,0,2,7,10,2,10,2,3,5,2,10,15,20,15,15,15,20,7,9,8,8,8,9,3,3,,,,,,,15,15,20,15,15,20,25,10,15,18,15,17,20,15,10,20,15,20,7,8,7,7,7,6,6,6,7,6,0,2,1,1,1,15,15,15,18,17,20,15,15,15,20,15,20,20,15,15,20,15,15,20,15,15,20,15,15,7,8,8,8,8,7,7,7,7,7
438,9,0,17,2,17,14,13,13,5,13,452,0,0.3,0,29,4,35,30,25,5,0,5,1,6,6,5,6,5,5,6,5,2,23,Social Work,11,UCLA,1290,15309,2,1,5,California,94044,47556,1,4,1,Clinical Social Worker,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,,14,15,16,17,18,20,20,12,15,15,14,14,20,12,15,15,14,14,7,8,7,7,7,7,8,7,8,8,0,2,7,8,6,10,3,3,7,,10,15,20,15,15,15,20,7,9,8,8,8,9,3,3,,,,,,,15,15,20,15,15,20,25,10,15,18,15,17,20,15,10,20,15,20,7,8,7,7,7,6,6,6,7,6,0,2,1,1,1,15,15,15,18,17,20,15,15,15,20,15,20,20,15,15,20,15,15,20,15,15,20,15,15,7,8,8,8,8,7,7,7,7,7
438,9,0,17,2,17,14,13,13,14,14,453,0,0.31,0,27,4,30,30,30,5,0,5,1,6,5,6,4,5,4,5,4,2,23,Social Work,11,UCLA,1290,15309,2,1,5,California,94044,47556,1,4,1,Clinical Social Worker,11,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4,,14,15,16,17,18,20,20,12,15,15,14,14,20,12,15,15,14,14,7,8,7,7,7,7,8,7,8,8,0,3,9,10,3,10,2,3,3,2,10,15,20,15,15,15,20,7,9,8,8,8,9,3,3,,,,,,,15,15,20,15,15,20,25,10,15,18,15,17,20,15,10,20,15,20,7,8,7,7,7,6,6,6,7,6,0,2,1,1,1,15,15,15,18,17,20,15,15,15,20,15,20,20,15,15,20,15,15,20,15,15,20,15,15,7,8,8,8,8,7,7,7,7,7
439,10,0,19,2,17,14,2,2,14,1,440,0,0.38,1,21,2,35,5,30,20,5,5,0,8,5,8,5,7,5,7,3,2,29,Bilingual Education,9,Washington University in St. Louis,,26377,2,1,5,Baltimore,21209,42651,2,3,2,Bilingual Elementary School Teacher,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,,20,10,50,5,10,5,30,10,10,10,20,20,60,0,10,10,10,10,8,8,7,7,7,7,6,7,7,5,0,8,9,9,6,9,,7,7,2,,30,10,30,10,10,10,8,8,7,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,50,5,15,10,5,15,50,10,0,20,0,20,30,10,10,10,30,10,50,0,10,40,0,0,7,7,7,7,6,7,7,8,7,6
439,10,0,19,2,17,14,2,2,11,2,441,0,-0.09,1,24,2,35,10,25,20,5,5,0,9,7,9,6,7,5,8,4,2,29,Bilingual Education,9,Washington University in St. Louis,,26377,2,1,5,Baltimore,21209,42651,2,3,2,Bilingual Elementary School Teacher,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,,20,10,50,5,10,5,30,10,10,10,20,20,60,0,10,10,10,10,8,8,7,7,7,7,6,7,7,5,1,6,6,7,8,9,,5,8,2,,30,10,30,10,10,10,8,8,7,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,50,5,15,10,5,15,50,10,0,20,0,20,30,10,10,10,30,10,50,0,10,40,0,0,7,7,7,7,6,7,7,8,7,6
439,10,0,19,2,17,14,2,2,12,3,442,0,0.45,1,25,2,40,10,0,45,0,5,1,9,1,7,5,4,3,6,4,2,29,Bilingual Education,9,Washington University in St. Louis,,26377,2,1,5,Baltimore,21209,42651,2,3,2,Bilingual Elementary School Teacher,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,,20,10,50,5,10,5,30,10,10,10,20,20,60,0,10,10,10,10,8,8,7,7,7,7,6,7,7,5,0,3,9,9,3,9,0,6,7,2,,30,10,30,10,10,10,8,8,7,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,50,5,15,10,5,15,50,10,0,20,0,20,30,10,10,10,30,10,50,0,10,40,0,0,7,7,7,7,6,7,7,8,7,6
439,10,0,19,2,17,14,2,2,7,4,443,0,0.59,0,27,3,30,25,10,20,0,15,0,8,6,8,3,3,2,5,4,2,29,Bilingual Education,9,Washington University in St. Louis,,26377,2,1,5,Baltimore,21209,42651,2,3,2,Bilingual Elementary School Teacher,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,,20,10,50,5,10,5,30,10,10,10,20,20,60,0,10,10,10,10,8,8,7,7,7,7,6,7,7,5,0,6,7,9,,7,,5,5,2,,30,10,30,10,10,10,8,8,7,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,50,5,15,10,5,15,50,10,0,20,0,20,30,10,10,10,30,10,50,0,10,40,0,0,7,7,7,7,6,7,7,8,7,6
439,10,0,19,2,17,14,2,2,6,5,444,0,0.26,1,26,2,50,10,10,30,0,0,0,6,6,7,9,7,4,7,5,2,29,Bilingual Education,9,Washington University in St. Louis,,26377,2,1,5,Baltimore,21209,42651,2,3,2,Bilingual Elementary School Teacher,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,,20,10,50,5,10,5,30,10,10,10,20,20,60,0,10,10,10,10,8,8,7,7,7,7,6,7,7,5,1,8,7,8,8,9,3,8,8,2,,30,10,30,10,10,10,8,8,7,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,50,5,15,10,5,15,50,10,0,20,0,20,30,10,10,10,30,10,50,0,10,40,0,0,7,7,7,7,6,7,7,8,7,6
439,10,0,19,2,17,14,2,2,5,6,445,1,0.48,1,30,2,40,12,18,12,6,12,1,9,5,6,7,7,4,6,6,,29,Bilingual Education,9,Washington University in St. Louis,,26377,2,1,5,Baltimore,21209,42651,2,3,2,Bilingual Elementary School Teacher,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,,20,10,50,5,10,5,30,10,10,10,20,20,60,0,10,10,10,10,8,8,7,7,7,7,6,7,7,5,1,7,7,7,6,7,,6,7,2,,30,10,30,10,10,10,8,8,7,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,50,5,15,10,5,15,50,10,0,20,0,20,30,10,10,10,30,10,50,0,10,40,0,0,7,7,7,7,6,7,7,8,7,6
439,10,0,19,2,17,14,2,2,13,7,446,1,0.67,0,28,3,30,20,25,15,10,0,1,9,8,8,6,5,5,8,4,2,29,Bilingual Education,9,Washington University in St. Louis,,26377,2,1,5,Baltimore,21209,42651,2,3,2,Bilingual Elementary School Teacher,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,,20,10,50,5,10,5,30,10,10,10,20,20,60,0,10,10,10,10,8,8,7,7,7,7,6,7,7,5,1,7,7,9,5,9,,5,8,2,,30,10,30,10,10,10,8,8,7,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,50,5,15,10,5,15,50,10,0,20,0,20,30,10,10,10,30,10,50,0,10,40,0,0,7,7,7,7,6,7,7,8,7,6
439,10,0,19,2,17,14,2,2,2,8,447,0,0.49,0,26,4,15,30,25,20,0,10,0,4,5,6,5,5,4,4,3,2,29,Bilingual Education,9,Washington University in St. Louis,,26377,2,1,5,Baltimore,21209,42651,2,3,2,Bilingual Elementary School Teacher,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,,20,10,50,5,10,5,30,10,10,10,20,20,60,0,10,10,10,10,8,8,7,7,7,7,6,7,7,5,0,7,7,9,3,9,0,5,5,2,,30,10,30,10,10,10,8,8,7,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,50,5,15,10,5,15,50,10,0,20,0,20,30,10,10,10,30,10,50,0,10,40,0,0,7,7,7,7,6,7,7,8,7,6
439,10,0,19,2,17,14,2,2,10,9,448,1,0.5,1,22,2,25,15,25,25,5,5,1,8,7,7,8,6,7,8,7,2,29,Bilingual Education,9,Washington University in St. Louis,,26377,2,1,5,Baltimore,21209,42651,2,3,2,Bilingual Elementary School Teacher,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,,20,10,50,5,10,5,30,10,10,10,20,20,60,0,10,10,10,10,8,8,7,7,7,7,6,7,7,5,1,9,3,10,9,10,,7,5,2,,30,10,30,10,10,10,8,8,7,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,50,5,15,10,5,15,50,10,0,20,0,20,30,10,10,10,30,10,50,0,10,40,0,0,7,7,7,7,6,7,7,8,7,6
439,10,0,19,2,17,14,2,2,9,10,449,0,0.46,0,23,6,55,2,1,40,1,1,1,7,9,7,7,5,6,7,8,2,29,Bilingual Education,9,Washington University in St. Louis,,26377,2,1,5,Baltimore,21209,42651,2,3,2,Bilingual Elementary School Teacher,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,,20,10,50,5,10,5,30,10,10,10,20,20,60,0,10,10,10,10,8,8,7,7,7,7,6,7,7,5,0,8,9,9,4,9,,4,5,2,,30,10,30,10,10,10,8,8,7,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,50,5,15,10,5,15,50,10,0,20,0,20,30,10,10,10,30,10,50,0,10,40,0,0,7,7,7,7,6,7,7,8,7,6
439,10,0,19,2,17,14,2,2,1,11,450,0,0.21,1,25,2,50,5,5,5,5,30,1,8,7,7,7,5,5,7,6,2,29,Bilingual Education,9,Washington University in St. Louis,,26377,2,1,5,Baltimore,21209,42651,2,3,2,Bilingual Elementary School Teacher,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,,20,10,50,5,10,5,30,10,10,10,20,20,60,0,10,10,10,10,8,8,7,7,7,7,6,7,7,5,0,5,9,10,5,9,5,5,1,2,,30,10,30,10,10,10,8,8,7,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,50,5,15,10,5,15,50,10,0,20,0,20,30,10,10,10,30,10,50,0,10,40,0,0,7,7,7,7,6,7,7,8,7,6
439,10,0,19,2,17,14,2,2,4,12,451,0,0.22,0,30,4,20,40,5,20,5,10,1,6,5,5,6,5,3,6,4,2,29,Bilingual Education,9,Washington University in St. Louis,,26377,2,1,5,Baltimore,21209,42651,2,3,2,Bilingual Elementary School Teacher,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,,20,10,50,5,10,5,30,10,10,10,20,20,60,0,10,10,10,10,8,8,7,7,7,7,6,7,7,5,0,0,10,10,3,10,5,6,9,2,,30,10,30,10,10,10,8,8,7,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,50,5,15,10,5,15,50,10,0,20,0,20,30,10,10,10,30,10,50,0,10,40,0,0,7,7,7,7,6,7,7,8,7,6
439,10,0,19,2,17,14,2,2,8,13,452,0,0.43,0,29,4,35,30,25,5,0,5,1,8,7,7,6,6,6,7,6,2,29,Bilingual Education,9,Washington University in St. Louis,,26377,2,1,5,Baltimore,21209,42651,2,3,2,Bilingual Elementary School Teacher,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,,20,10,50,5,10,5,30,10,10,10,20,20,60,0,10,10,10,10,8,8,7,7,7,7,6,7,7,5,0,4,10,10,7,10,,7,10,2,,30,10,30,10,10,10,8,8,7,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,50,5,15,10,5,15,50,10,0,20,0,20,30,10,10,10,30,10,50,0,10,40,0,0,7,7,7,7,6,7,7,8,7,6
439,10,0,19,2,17,14,2,2,3,14,453,0,0.48,0,27,4,30,30,30,5,0,5,1,5,5,5,4,5,4,4,4,2,29,Bilingual Education,9,Washington University in St. Louis,,26377,2,1,5,Baltimore,21209,42651,2,3,2,Bilingual Elementary School Teacher,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,,20,10,50,5,10,5,30,10,10,10,20,20,60,0,10,10,10,10,8,8,7,7,7,7,6,7,7,5,0,3,10,10,3,10,0,5,5,2,,30,10,30,10,10,10,8,8,7,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,50,5,15,10,5,15,50,10,0,20,0,20,30,10,10,10,30,10,50,0,10,40,0,0,7,7,7,7,6,7,7,8,7,6
440,1,1,2,2,17,11,8,3,5,1,430,0,0.59,0,22,4,10,25,15,20,15,15,0,8,7,9,9,8,5,7,2,2,21,Law,1,Stanford University,1450,25917,2,8,2,"Milano, Italy",20129,,1,7,2,Lawyer,1,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,7,,35,5,30,20,5,5,35,5,30,20,5,5,40,5,20,10,20,5,8,8,9,9,9,9,9,10,9,10,0,5,8,7,7,8,5,8,8,2,2,40,15,20,10,10,5,10,8,10,10,10,4,1,1,,,,,,,80,0,10,10,0,0,80,0,10,10,0,0,80,0,10,10,0,0,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
